0.0,-0.0,-0.0,-0.0,-0.0
0.06666666666666667,0.002684965670246489,0.0026850732981857487,0.002685642875691868,0.0026826301525834967
0.13333333333333333,0.03774508600062742,0.03776578331392012,0.03787249248667758,0.03724558037627674
0.2,0.16522502251841129,0.16560239309831945,0.1674377403596305,0.15533820234225895
0.26666666666666666,0.4444855779637724,0.44698225745580167,0.4576114672053661,0.3714109642586442
0.3333333333333333,0.9092409598129739,0.9181176364632598,0.9447260834825519,0.6050420099721078
0.4,1.5542647879681015,1.5731693950618786,1.5762431881395897,0.701738589841048
0.4666666666666666,2.3332710944716353,2.3522695244030594,2.1572744960877692,0.5631133414214435
0.5333333333333333,3.1663519581831903,3.13898098202306,2.418264804922082,0.28014424650117137
0.6000000000000001,3.9551294424124155,3.778853865933011,2.2224045564465036,0.09344181639244631
0.6666666666666666,4.603190267806892,4.127364234866433,1.6975309547624835,0.1036260355063188
0.7333333333333334,5.037913111391972,4.112729390777377,1.1359771915294294,0.22844726990544306
0.8,5.228226254947649,3.7755504276378127,0.7971126660293727,0.3372676718807416
0.8666666666666667,5.192734661779796,3.2561532437919816,0.8094366809696165,0.34057818092147824
0.9333333333333332,4.995152282960976,2.7388887795285655,1.1661969684025915,0.25767770410731033
0.9999999999999999,4.72831332960218,2.3892494209618564,1.7166938589379,0.18060915320407533
1.0666666666666667,4.491920323646064,2.312101916949535,2.1884102724837518,0.16651184179909534
1.1333333333333333,4.370581077610887,2.5353380779195063,2.330897530647984,0.2062955380318707
1.2000000000000002,4.4173839778517765,3.0090421652104813,2.091904218477251,0.259315831887185
1.2666666666666666,4.64564355556871,3.6138603920965395,1.6423024247044096,0.2864652965452383
1.3333333333333333,5.029083729503048,4.185266471987124,1.2340879631294297,0.2754932214402976
1.4000000000000001,5.509339090284326,4.561758310294633,1.04879949561829,0.2443934777279183
1.4666666666666668,6.009038957296016,4.642994702612518,1.1400445789682585,0.22138463441913775
1.5333333333333332,6.44826245417381,4.4285698217689315,1.4384428990661051,0.22256270082790036
1.6,6.761379176618793,4.01332361067162,1.7833362549348661,0.24457433149641633
1.6666666666666665,6.910639313656225,3.5437162083735614,1.993676516914207,0.2708397594351815
1.7333333333333334,6.893131637589009,3.16268154995263,1.966666697730644,0.28455801922614715
1.7999999999999998,6.739309639334518,2.9685003506702996,1.7356075537641424,0.2804037427213365
1.8666666666666665,6.503758209560706,2.9961969665127652,1.4369069464108477,0.26670920149906713
1.9333333333333333,6.25115449796456,3.2171056704155094,1.2199628510132596,0.2571947751084544
